1656520020 0.0001 6.54 575 33.7 28.6
1656520025 0.0001 6.56 563 33.4 29.1
1656520029 0.0001 6.61 573 33.2 29.4
1656520034 0.0001 6.54 562 32.9 29.9
1656520039 0.0001 6.57 574 32.6 30.5
1656520043 0.0001 6.54 578 32.4 30.9
1656520048 0.0001 6.55 581 32.2 31.3
1656520053 0.0001 6.56 579 32.1 31.5
1656520057 0.0001 6.55 577 31.9 31.8
1656520062 0.0 21.5 578 31.7 32.2
1656520067 0.0 21.5 581 31.5 32.4
1656520072 0.0 21.5 580 31.4 32.7
1656520076 0.0 21.5 582 31.3 32.9
1656520081 0.0746 21.5 587 31.1 33.1
1656520086 0.0 21.5 592 31.0 33.3
1656520090 0.0746 21.5 604 30.9 33.4
1656520095 0.0 21.5 606 30.8 33.6
1656520100 0.0 21.5 608 30.7 33.8
1656520104 0.0746 21.5 610 30.6 33.8
1656520109 0.0746 21.5 611 30.5 34.0
1656520114 0.0 21.5 611 30.5 34.0
1656520118 0.0 21.5 613 30.5 34.1
1656520123 0.0 21.5 612 30.4 34.2
1656520128 0.0746 21.5 612 30.4 34.2
1656520132 0.0 21.5 612 30.3 34.3
1656520137 0.0 21.5 612 30.3 34.3
1656520142 0.0746 21.5 610 30.3 34.4
1656520147 0.0 21.5 611 30.2 34.4
1656520151 0.0746 21.5 608 30.2 34.5
1656520156 0.0 21.5 608 30.2 34.5
1656520161 0.0 21.5 606 30.2 34.5
1656520165 0.0746 21.5 601 30.2 34.5
1656520170 0.0 21.5 600 30.2 34.6
1656520175 0.0746 42.79 599 30.1 34.6
1656520179 0.0747 42.47 599 30.1 34.6
1656520184 0.0 21.5 599 30.1 34.7
1656520189 0.0 21.5 598 30.0 34.8
1656520193 0.0 21.5 598 30.0 34.8
1656520198 0.0746 21.5 599 30.0 34.8
1656520203 0.0746 21.5 599 30.0 34.9
1656520207 0.0 42.37 599 30.0 34.9
1656520212 0.0746 21.5 598 30.0 34.9
1656520217 0.0 21.5 599 30.0 34.9
1656520221 0.0 21.5 599 29.9 34.9
1656520226 0.0 21.5 599 29.9 34.8
1656520231 0.0746 21.5 599 30.0 34.8
1656520236 0.0746 24.57 598 29.9 34.8
1656520240 0.0 21.5 599 29.9 34.9
1656520245 0.0 21.5 599 29.9 34.9
1656520250 0.0746 21.5 599 29.9 34.8
1656520254 0.0 21.5 598 29.9 34.8
1656520259 0.0 21.5 599 29.9 34.9
1656520264 0.0 21.5 599 29.9 34.9
1656520268 0.0 21.5 599 29.9 34.8
1656520273 0.0746 21.5 599 29.9 34.9
1656520278 0.0746 21.5 600 30.0 34.8
1656520282 0.0 21.5 600 30.0 34.8
1656520287 0.0 25.21 601 30.0 34.7
1656520292 0.0 21.5 600 30.0 34.7
1656520296 0.0 21.5 600 30.0 34.6
1656520301 0.0 21.5 600 30.0 34.7
1656520306 0.0 21.5 599 30.0 34.6
1656520311 0.0 21.5 598 30.0 34.6
1656520315 0.0 21.5 598 30.1 34.6
1656520320 0.0746 21.5 598 30.1 34.6
1656520325 0.0 21.5 595 30.1 34.5
1656520329 0.0 21.5 595 30.1 34.4
