1657298093 0.0005 8.44 488 35.3 24.2
1657298098 0.0005 8.49 489 34.9 24.6
1657298102 0.0005 8.48 480 34.6 25.0
1657298107 0.0005 8.48 488 34.3 25.3
1657298112 0.0005 8.49 484 34.0 25.7
1657298116 0.0005 8.52 484 33.8 26.0
1657298121 0.0005 8.51 482 33.6 26.3
1657298126 0.0005 8.49 482 33.5 26.6
1657298130 0.0005 8.48 482 33.3 26.8
1657298135 0.0005 8.51 482 33.2 27.0
1657298140 0.0005 8.49 483 33.1 27.2
1657298145 0.0005 8.49 482 33.0 27.4
1657298149 0.0005 8.49 482 32.8 27.6
1657298154 0.0005 8.48 481 32.7 27.7
1657298159 0.0005 8.51 479 32.6 27.9
1657298163 0.0005 8.49 481 32.5 28.0
1657298168 0.0005 8.48 483 32.4 28.2
1657298173 0.0005 8.49 482 32.4 28.3
1657298177 0.0005 8.48 482 32.3 28.4
1657298182 0.0005 8.47 483 32.2 28.5
1657298187 0.0005 8.49 484 32.2 28.7
1657298191 0.0005 8.49 483 32.1 28.7
1657298196 0.0005 8.51 486 32.0 28.9
1657298201 0.0005 8.51 486 32.0 29.0
1657298205 0.0005 8.51 485 31.9 29.0
1657298210 0.0005 8.53 486 31.9 29.1
1657298215 0.0005 8.49 486 31.8 29.2
1657298219 0.0005 8.48 486 31.8 29.2
1657298224 0.0005 8.52 487 31.8 29.3
1657298229 0.0005 8.48 487 31.7 29.3
1657298234 0.0005 8.49 487 31.7 29.4
1657298238 0.0005 8.51 487 31.6 29.5
1657298243 0.0005 8.48 486 31.6 29.5
1657298248 0.0005 8.48 486 31.6 29.5
1657298252 0.0005 8.53 486 31.6 29.6
1657298257 0.0005 8.49 488 31.5 29.6
1657298262 0.0005 8.53 487 31.5 29.6
1657298266 0.0005 8.47 487 31.5 29.6
1657298271 0.0005 8.52 486 31.5 29.6
1657298276 0.0005 8.48 487 31.4 29.8
1657298280 0.0005 8.51 487 31.4 29.8
1657298285 0.0005 8.47 488 31.4 29.9
1657298290 0.0005 8.48 488 31.3 29.8
1657298294 0.0005 8.52 490 31.3 29.9
1657298299 0.0005 8.51 490 31.2 30.0
1657298304 0.0005 8.51 489 31.2 30.1
1657298309 0.0005 8.51 490 31.1 30.1
1657298313 0.0005 8.53 490 31.1 30.1
1657298318 0.0005 8.48 490 31.1 30.2
1657298323 0.0005 8.53 486 31.0 30.2
