1656191117.8612363 0.0 15.43 911 34.2 27.4
1656191122.4995759 0.0 15.43 932 33.8 28.0
1656191127.2491724 0.0 15.43 921 33.5 28.5
1656191131.8872263 0.0 15.43 917 33.3 28.9
1656191136.5290298 0.0 15.43 918 33.0 29.3
1656191141.2723343 0.0 15.43 914 32.8 29.5
1656191145.9101315 0.0 15.43 910 32.7 29.9
1656191150.655274 0.0 15.43 918 32.5 30.2
1656191155.2985475 0.0 15.43 918 32.3 30.5
1656191160.0420249 0.0 15.43 919 32.2 30.8
1656191164.6816678 0.0 15.43 920 32.0 31.0
1656191169.4200943 0.0 15.43 922 31.9 31.3
1656191174.0591595 0.0 15.43 922 31.7 31.5
1656191178.6941607 0.0 15.43 923 31.7 31.7
1656191183.4352555 0.0 15.43 924 31.5 31.9
1656191188.0752404 0.0 15.43 923 31.4 32.1
1656191192.8169022 0.0 15.43 924 31.4 32.2
1656191197.4546058 0.0 15.43 924 31.3 32.3
1656191202.1949453 0.0 15.43 924 31.3 32.5
1656191206.8366408 0.0 15.43 925 31.2 32.6
1656191211.5801723 0.0 15.43 925 31.1 32.8
1656191216.219482 0.0 15.43 925 31.0 32.9
1656191220.8556542 0.0 15.43 926 31.0 33.0
1656191225.5990748 0.0 15.43 925 31.0 33.1
1656191230.2411866 0.0 15.43 925 30.9 33.2
1656191234.9874804 0.0 15.43 926 30.8 33.3
1656191239.6277974 0.0 15.43 926 30.8 33.4
1656191244.3750975 0.0 15.43 926 30.7 33.5
1656191249.0153627 0.0 15.43 925 30.7 33.4
1656191253.655159 0.0 15.43 925 30.7 33.5
1656191258.4037497 0.0 15.43 924 30.7 33.6
1656191263.0415766 0.0 15.43 924 30.7 33.6
1656191267.7866874 0.0 15.43 922 30.6 33.7
1656191272.4277363 0.0 15.43 923 30.6 33.7
1656191277.0707684 0.0 15.43 924 30.6 33.8
1656191281.8139222 0.0 15.43 923 30.6 33.7
1656191286.4500966 0.0 15.43 923 30.5 33.8
1656191291.1936023 0.0 15.43 922 30.5 33.9
1656191295.8315518 0.0 15.43 922 30.5 33.9
1656191300.5784223 0.0 15.43 923 30.5 33.9
1656191305.222561 0.0 15.43 922 30.5 33.9
1656191309.8622813 0.0 15.43 922 30.5 33.9
1656191314.60393 0.0 15.43 922 30.5 34.0
1656191319.2410305 0.0 15.43 921 30.5 34.0
1656191323.9854758 0.0 15.43 921 30.4 34.0
1656191328.625262 0.0 15.43 921 30.4 34.1
1656191333.370141 0.0 15.43 923 30.5 34.0
1656191338.0076737 0.0 15.43 922 30.4 34.1
1656191342.7476125 0.0 15.44 922 30.5 34.0
1656191347.3838925 0.0 15.44 922 30.5 34.0
1656191352.1290364 0.0 15.44 922 30.5 34.0
1656191356.774709 0.0 15.44 921 30.5 34.0
1656191361.4121628 0.0 15.44 922 30.6 34.0
1656191366.1498504 0.0 15.44 923 30.5 33.9
1656191370.78551 0.0 15.44 922 30.5 34.0
1656191375.5266724 0.0 15.44 922 30.4 34.1
1656191380.170126 0.0 15.44 921 30.4 34.1
1656191384.9134994 0.0 15.44 921 30.4 34.2
1656191389.5554698 0.0 15.44 921 30.4 34.2
1656191394.2952101 0.0 15.44 922 30.3 34.3
1656191398.934952 0.0 15.44 922 30.3 34.3
1656191403.5890603 0.0 15.44 921 30.3 34.3
1656191408.330904 0.0 15.44 921 30.3 34.3
1656191412.9691212 0.0 15.44 921 30.3 34.3
1656191417.7095475 0.0 15.44 921 30.3 34.3
1656191422.3491192 0.0 15.44 921 30.3 34.4
1656191426.9899566 0.0 15.44 921 30.3 34.3
1656191431.7383351 0.0 15.44 922 30.3 34.3
1656191436.3793747 0.0 15.44 922 30.3 34.3
1656191441.122199 0.0 15.44 923 30.3 34.3
1656191445.7640765 0.0 15.44 923 30.3 34.3
1656191450.5072794 0.0 15.44 922 30.3 34.3
1656191455.1441288 0.0013 15.44 922 30.3 34.3
1656191459.8850203 0.0013 15.44 923 30.2 34.3
1656191464.522646 0.0013 15.44 924 30.2 34.3
1656191469.161224 0.0013 15.44 924 30.2 34.3
1656191473.9024942 0.0013 15.44 922 30.3 34.3
1656191478.5439286 0.0013 15.44 923 30.2 34.3
1656191483.2847726 0.0 15.44 922 30.2 34.3
1656191487.9216666 0.0013 15.44 920 30.2 34.4
1656191492.664929 0.0013 15.44 920 30.2 34.4
1656191497.3057063 0.0013 15.44 918 30.2 34.4
1656191501.9475684 0.0013 15.44 917 30.2 34.4
1656191506.6898339 0.0013 15.44 917 30.2 34.3
1656191511.3293731 0.0013 15.44 917 30.2 34.4
1656191516.0731807 0.0013 15.44 916 30.2 34.4
