1656201384 0.0 5.7 1360 32.9 30.0
1656201389 0.0 5.74 1361 32.5 30.7
1656201394 0.0 5.7 1385 32.3 31.1
1656201398 0.0001 5.67 1366 32.0 31.5
1656201403 0.0 5.72 1364 31.8 32.0
1656201408 0.0 5.71 1373 31.6 32.3
1656201415 0.0 5.7 1370 31.4 32.7
1656201417 0.0001 5.71 1363 31.2 33.0
1656201422 0.0 5.71 1361 31.0 33.3
1656201427 0.0 5.79 1360 30.8 33.5
1656201431 0.0 5.73 1360 30.7 33.9
1656201436 0.0 5.73 1359 30.6 34.1
1656201441 0.0 5.85 1352 30.5 34.3
1656201445 0.0 5.81 1349 30.4 34.6
1656201450 0.0 5.85 1343 30.3 34.7
1656201455 0.0 5.8 1344 30.2 34.9
1656201459 0.0 5.65 1335 30.1 35.1
1656201464 0.0 5.8 1335 30.0 35.2
1656201469 0.0 5.58 1334 30.0 35.3
1656201473 0.0 5.64 1327 29.9 35.4
1656201478 0.0 5.68 1317 29.8 35.5
1656201483 0.0 5.58 1312 29.8 35.6
1656201487 0.0 5.68 1308 29.7 35.7
1656201492 0.0 5.71 1305 29.7 35.8
1656201497 0.0 5.83 1304 29.6 35.9
1656201502 0.0 5.62 1302 29.6 36.1
1656201506 0.0 5.63 1300 29.5 36.1
1656201511 0.0 5.79 1294 29.5 36.2
1656201516 0.0 5.73 1294 29.5 36.2
1656201520 0.0 5.83 1291 29.5 36.3
1656201525 0.0 5.76 1291 29.5 36.3
1656201530 0.0 5.87 1291 29.4 36.4
1656201534 0.0 5.84 1290 29.5 36.4
1656201539 0.0 5.89 1289 29.4 36.4
1656201544 0.0 5.93 1288 29.4 36.4
1656201548 0.0 5.85 1288 29.4 36.4
1656201553 0.0 5.77 1288 29.4 36.5
1656201558 0.0 5.83 1285 29.4 36.5
1656201562 0.0 5.89 1284 29.4 36.5
1656201567 0.0 5.86 1284 29.4 36.4
1656201572 0.0 5.87 1284 29.4 36.5
1656201576 0.0 5.9 1284 29.4 36.5
1656201581 0.0 5.89 1284 29.4 36.5
1656201586 0.0 5.84 1283 29.4 36.4
1656201590 0.0 5.66 1283 29.4 36.5
1656201595 0.0 5.87 1283 29.4 36.5
