1656191568 0.0013 15.44 938 34.2 27.5
1656191573 0.0013 15.44 924 33.8 28.0
1656191578 0.0013 15.44 916 33.6 28.5
1656191582 0.0 15.44 909 33.3 28.9
1656191587 0.0 15.44 912 33.0 29.3
1656191592 0.0 15.44 912 32.8 29.6
1656191596 0.0 15.44 919 32.6 30.0
1656191601 0.0 15.44 917 32.4 30.4
1656191606 0.0 15.44 914 32.2 30.6
1656191610 0.0 15.44 913 32.0 30.9
1656191615 0.0 15.44 913 31.9 31.3
1656191620 0.0 15.44 914 31.8 31.4
1656191624 0.0 15.44 913 31.6 31.7
1656191629 0.0 15.44 914 31.5 31.9
1656191634 0.0 15.44 915 31.4 32.2
1656191638 0.0 15.44 914 31.3 32.4
1656191643 0.0 15.44 915 31.2 32.5
1656191648 0.0 15.44 914 31.1 32.6
1656191652 0.0 15.44 914 31.0 32.8
