1656497123.7574172 0.07 7.18 851 23.8507080078125 52.325439453125
1656497149.9544752 0.05 7.2 752 23.96820068359375 54.010009765625
1656497151.881951 0.05 7.13 755 23.96820068359375 54.26788330078125
1656497160.3730698 0.05 7.1 758 23.941497802734375 54.53033447265625
1656497164.1439073 0.05 7.19 760 23.930816650390625 54.7637939453125
1656497165.884586 0.24 7.17 1020 24.099044799804688 56.27899169921875
1656497170.5412793 0.05 7.2 1189 24.1070556640625 57.65228271484375
1656497175.2604527 0.05 7.22 1267 24.077682495117188 57.56072998046875
1656497179.89571 0.05 7.21 1290 24.077682495117188 57.36846923828125
1656497184.6659079 0.05 7.21 1488 24.216537475585938 58.392333984375
1656497189.3659043 0.05 7.19 1580 24.24591064453125 59.4329833984375
1656497194.0200894 0.05 7.22 1606 24.232559204101562 59.222412109375
1656497198.6670523 0.05 7.2 1610 24.237899780273438 58.8958740234375
1656497203.407577 0.05 7.21 1607 24.264602661132812 58.60443115234375
1656497208.0365758 0.05 7.21 1592 24.264602661132812 58.2061767578125
1656497214.0931447 0.05 7.19 1563 24.293975830078125 57.86895751953125
1656497217.4232633 0.05 7.19 1502 24.253921508789062 57.48748779296875
1656497222.1496181 0.24 7.08 1437 24.253921508789062 57.23419189453125
